1,1,121.47,329.93,133.88,62.48000000000002,1,1,1.0
1,2,208.74,249.6,94.25999999999999,42.640000000000015,1,1,1.0
1,3,736.35,266.5,68.44999999999993,38.639999999999986,1,1,1.0
2,1,98.0,334.89,135.53,61.81999999999999,1,1,1.0
2,2,208.74,249.71,94.25999999999999,42.53,1,1,1.0
2,3,722.06,267.88,70.06000000000006,39.44999999999999,1,1,1.0
3,1,74.52,339.84,137.2,61.160000000000025,1,1,1.0
3,2,208.74,249.81,94.25999999999999,42.43000000000001,1,1,1.0
3,3,707.78,269.26,71.66000000000008,40.25999999999999,1,1,1.0
4,1,51.05,344.8,138.85000000000002,60.5,1,1,1.0
4,2,208.74,249.92,94.25999999999999,42.32000000000002,1,1,1.0
4,3,693.5,270.65,73.25999999999999,41.06,1,1,1.0
5,1,21.3,345.8,145.79999999999998,65.39999999999998,1,1,1.0
5,2,208.74,250.02,94.25999999999999,42.22,1,1,1.0
5,3,679.22,272.03,74.86000000000001,41.88000000000005,1,1,1.0
6,1,0.0,350.7,145.3,66.5,1,1,1.0
6,2,208.74,250.13,94.25999999999999,42.110000000000014,1,1,1.0
6,3,664.94,273.41,76.45999999999992,42.69,1,1,1.0
7,1,0.0,356.68,121.52,63.5,1,1,1.0
7,2,208.74,250.23,94.25999999999999,42.01000000000002,1,1,1.0
7,3,650.56,275.38,77.22000000000003,43.19999999999999,1,1,1.0
8,1,0.0,357.7,96.7,68.40000000000003,1,1,1.0
8,2,208.74,250.34,94.25999999999999,41.900000000000006,1,1,1.0
8,3,636.18,277.35,77.97000000000003,43.69999999999999,1,1,1.0
9,1,0.0,364.6,77.8,65.39999999999998,1,1,1.0
9,2,208.74,250.44,94.25999999999999,41.80000000000001,1,1,1.0
9,3,621.8,279.33,78.73000000000002,44.19999999999999,1,1,1.0
10,1,0.0,364.6,53.0,58.5,1,1,1.0
10,2,208.74,250.55,94.25999999999999,41.69,1,1,1.0
10,3,607.42,281.3,79.48000000000002,44.69999999999999,1,1,1.0
11,1,0.0,373.5,25.2,54.60000000000002,1,1,1.0
11,2,208.74,250.65,94.25999999999999,41.59,1,1,1.0
11,3,591.8,283.52,80.98000000000002,45.23000000000002,1,1,1.0
12,2,208.74,250.76,94.25999999999999,41.48000000000002,1,1,1.0
12,3,576.18,285.75,82.47000000000003,45.75,1,1,1.0
13,2,208.74,250.86,94.25999999999999,41.379999999999995,1,1,1.0
13,3,560.56,287.98,83.97000000000003,46.26999999999998,1,1,1.0
14,2,208.74,250.97,94.25999999999999,41.27000000000001,1,1,1.0
14,3,544.94,290.2,85.45999999999992,46.80000000000001,1,1,1.0
15,2,208.74,251.07,94.25999999999999,41.170000000000016,1,1,1.0
15,3,527.88,291.58,88.01999999999998,50.920000000000016,1,1,1.0
16,2,208.74,251.18,94.25999999999999,41.06,1,1,1.0
16,3,510.82,293.94,90.60999999999996,51.629999999999995,1,1,1.0
17,2,208.74,251.28,94.25999999999999,40.96000000000001,1,1,1.0
17,3,493.77,296.3,93.18000000000006,52.349999999999966,1,1,1.0
18,2,208.74,251.39,94.25999999999999,40.85000000000002,1,1,1.0
18,3,476.71,296.7,95.77000000000004,55.02000000000004,1,1,1.0
19,2,208.74,251.49,94.25999999999999,40.75,1,1,1.0
19,3,459.65,297.1,98.35000000000002,57.69999999999999,1,1,1.0
20,2,208.74,251.6,94.25999999999999,40.640000000000015,1,1,1.0
20,3,440.97,302.5,100.32999999999993,55.93000000000001,1,1,1.0
21,2,208.74,251.61,94.25999999999999,40.629999999999995,1,1,1.0
